VIN,Type,Year,Make,Model,Body,Doors,Ext_Color_Generic,Int_Color_Generic,EngineCylinders,Transmission,Miles,SellingPrice,Engine_Block_Type,Engine_Description,Drivetrain,Fuel_Type,CityMPG,HighwayMPG,MarketClass,PassengerCapacity
LUUADW5WSSSLT27XM,New,2022,Mitsubishi,Outlander,Sport Utility,4,Red,Black,4,Variable,0,19997,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,24,31,2WD Sport Utility Vehicles,7
440BV63NKYMS8U1V1,New,2020,Volkswagen,Atlas Cross Sport,Sport Utility,4,Gray,Black,6,Automatic,0,19997,V,Regular Unleaded V-6 3.6 L/220,AWD,Gasoline Fuel,16,22,4WD Sport Utility Vehicles,5
CLZF2HD8JGCGNEGG4,New,2016,Dodge,Challenger,2dr Car,2,Gray,Black,8,Automatic,0,19997,V,Regular Unleaded V-8 5.7 L/345,RWD,Gasoline Fuel,16,25,2-door Mid-Size Passenger Car,5
F036EU3R99GT6C5FG,Used,2020,Toyota,Camry,4dr Car,4,Silver,Black,4,Automatic,34999,19997,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,28,39,4-door Mid-Size Passenger Car,5
M60PFPT3YK0A3GCN6,Used,2016,Ram,1500,Crew Cab Pickup,4,Gray,Gray,6,Automatic,42166,19998,V,Regular Unleaded V-6 3.6 L/220,4WD,Gasoline Fuel,16,23,4WD Standard Pickup Trucks,5
L6REW0VRFP0BMKYD7,Used,2020,Alfa Romeo,Giulia,4dr Car,4,Red,Tan,4,Automatic,30761,19998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,AWD,Gasoline Fuel,23,31,4-door Mid-Size Passenger Car,5
GVG8H8LKDDW0D29ED,New,2023,Dodge,Charger,4dr Car,4,Red,Black,6,Automatic,0,19998,V,Regular Unleaded V-6 3.6 L/220,RWD,Gasoline Fuel,19,30,4-door Large Passenger Car,5
ZFPBSZDJBGV0WGNRP,New,2021,Audi,A4 Sedan,4dr Car,4,Black,Black,4,Automatic,0,19998,I,Intercooled Turbo Gas/Electric I-4 2.0 L/121,AWD,Hybrid Fuel,24,31,4-door Compact Passenger Car,5
GE8MKSW85MHBP6UPP,Used,2018,Cadillac,XT5,Sport Utility,4,White,Beige,6,Automatic,74355,19998,V,Gas V6 3.6L/222.6,FWD,Gasoline Fuel,19,26,2WD Sport Utility Vehicles,5
B3FPS6JCEHXUNZE96,Used,2017,Nissan,Armada,Sport Utility,4,Gray,Gray,8,Automatic,63274,19998,V,Regular Unleaded V-8 5.6 L/339,RWD,Gasoline Fuel,14,19,2WD Sport Utility Vehicles,8
LAXU07VX4JLXKL7DS,Used,2021,Mazda,CX-30,Sport Utility,4,Blue,Black,4,Automatic,18427,19998,I,Regular Unleaded I-4 2.5 L/152,AWD,Gasoline Fuel,24,31,4WD Sport Utility Vehicles,5
K31R5W0RHDHFS5394,Used,2018,Subaru,WRX,4dr Car,4,Silver,Black,4,Manual,45005,19998,I,Intercooled Turbo Premium Unleaded H-4 2.0 L/122,AWD,Gasoline Fuel,21,27,4-door Compact Passenger Car,5
RMGPA758P8Z0JVB0D,Used,2020,Honda,Civic Hatchback,Hatchback,4,Silver,Black,4,Variable,31258,19998,I,Intercooled Turbo Premium Unleaded I-4 1.5 L/91,FWD,Gasoline Fuel,29,35,4-door Large Passenger Car,5
RUWTCUZ63VK6WX4AJ,Used,2021,Toyota,Camry,4dr Car,4,Silver,Black,4,Automatic,51374,19998,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,28,39,4-door Mid-Size Passenger Car,5
32FNST8LV9JXKC2F1,New,2021,Honda,Civic Hatchback,Hatchback,4,Gray,Black,4,Variable,0,19998,I,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,FWD,Gasoline Fuel,31,40,4-door Large Passenger Car,5
R3M4YC5LZ32S83MXH,Used,2018,Lexus,IS,4dr Car,4,Silver,Red,4,Automatic,67931,19998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,RWD,Gasoline Fuel,22,32,4-door Compact Passenger Car,5
AWUPVAC7UTDDV2K2V,Used,2021,Ram,1500 Classic,Regular Cab Pickup,2,Silver,Gray,6,Automatic,43508,19998,V,Regular Unleaded V-6 3.6 L/220,RWD,Gasoline Fuel,17,25,2WD Standard Pickup Trucks,3
BTGT9690B49592KRV,New,2020,Alfa Romeo,Stelvio,Sport Utility,4,Black,Black,4,Automatic,0,19998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,AWD,Gasoline Fuel,22,28,4WD Sport Utility Vehicles,5
Y26USCJA1XB8C8K7L,Used,2017,Jeep,Wrangler Unlimited,Convertible,4,Gray,Black,6,Automatic,59147,19998,V,Regular Unleaded V-6 3.6 L/220,4WD,Gasoline Fuel,16,20,4WD Sport Utility Vehicles,5
TM4KSYJZLR3AHZ475,Used,2021,Kia,K5,4dr Car,4,Black,Black,4,Automatic,75039,19998,I,Intercooled Turbo Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,24,32,4-door Large Passenger Car,5
PUJTJ0ESXJS6AHB7L,Used,2022,Ram,1500 Classic,Crew Cab Pickup,4,Black,Black,6,Automatic,73748,19998,V,Regular Unleaded V-6 3.6 L/220,RWD,Gasoline Fuel,17,25,2WD Standard Pickup Trucks,6
ZH4ER8GF3M5D7AN2E,Used,2023,Hyundai,Tucson,Sport Utility,4,Blue,Gray,4,Automatic,21261,19998,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,25,32,2WD Sport Utility Vehicles,5
NPHKRYTYXNPDCBX3P,New,2023,Hyundai,Tucson,Sport Utility,4,Blue,Black,4,Automatic,0,19998,I,Regular Unleaded I-4 2.5 L/152,AWD,Gasoline Fuel,23,28,4WD Sport Utility Vehicles,5
5CSYBUDU1ZLVPLHXG,Used,2017,Ford,F-150,Crew Cab Pickup,4,Black,Gray,6,Automatic,75415,19998,V,Ecoboost 3.5L V6,RWD,Gasoline Fuel,17,24,2WD Standard Pickup Trucks,6
LSP11WTV43NB2WKX8,Used,2021,Toyota,RAV4,Sport Utility,4,Red,Beige,4,Automatic,49357,19998,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,27,35,2WD Sport Utility Vehicles,5
HCMY8WSCFBJ5RWEVX,New,2022,Honda,Civic Sedan,4dr Car,4,Silver,Black,4,Variable,0,19998,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,30,37,4-door Mid-Size Passenger Car,5
HMKL4CLVYX6D73J87,New,2022,Chevrolet,Colorado,Extended Cab Pickup,2,Black,Black,4,Automatic,0,19998,I,Gas I4 2.5L/,RWD,Gasoline Fuel,19,25,2WD Small Pickup Trucks,2
UTGE21PNJS0R7FSWH,Used,2022,Mitsubishi,Outlander,Sport Utility,4,Silver,Black,4,Variable,60304,19998,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,24,31,2WD Sport Utility Vehicles,7
VRFY24LJ16UNYE8KE,Used,2016,Jeep,Wrangler,Convertible,2,Gray,Black,6,Automatic,60862,19998,V,Regular Unleaded V-6 3.6 L/220,4WD,Gasoline Fuel,17,21,4WD Sport Utility Vehicles,4
H553TEK6FLCLCUUTZ,New,2020,Ram,1500 Classic,Crew Cab Pickup,4,White,Gray,8,Automatic,0,19998,V,Regular Unleaded V-8 5.7 L/345,RWD,Gasoline Fuel,15,22,2WD Standard Pickup Trucks,6
MKC7YV19BVPMW0WBF,Used,2021,Nissan,Altima,4dr Car,4,Silver,Gray,4,Variable,29513,19998,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,28,39,4-door Mid-Size Passenger Car,5
B0UZY81HYXMXBTSKH,Used,2022,Kia,K5,4dr Car,4,Black,Black,4,Automatic,63029,19998,I,Intercooled Turbo Regular Unleaded I-4 1.6 L/98,FWD,Gasoline Fuel,27,37,4-door Large Passenger Car,5
KA8BTPNTTES0M02ZC,Used,2022,Kia,K5,4dr Car,4,Black,Black,4,Automatic,67007,19998,I,Intercooled Turbo Regular Unleaded I-4 1.6 L/98,AWD,Gasoline Fuel,25,33,4-door Large Passenger Car,5
PM32ZBGPDX96VK48S,Used,2021,Mercedes-Benz,C-Class,4dr Car,4,Gray,Black,4,Automatic,56022,19998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/121,AWD,Gasoline Fuel,23,33,4-door Compact Passenger Car,5
L4TD858J187S25JYK,Used,2018,Jeep,Grand Cherokee,Sport Utility,4,Black,Black,6,Automatic,79840,19998,V,Regular Unleaded V-6 3.6 L/220,4WD,Gasoline Fuel,18,25,4WD Sport Utility Vehicles,5
B29GLHWCVTZGLNM85,Used,2020,INFINITI,QX60,Sport Utility,4,Blue,Gray,6,Variable,60612,19998,V,Premium Unleaded V-6 3.5 L/213,FWD,Gasoline Fuel,20,27,2WD Sport Utility Vehicles,7
MNK3WZRZ83PL1XUGT,New,2019,Ram,1500 Classic,Crew Cab Pickup,4,Gray,Gray,8,Automatic,0,19998,V,Regular Unleaded V-8 5.7 L/345,RWD,Gasoline Fuel,15,22,2WD Standard Pickup Trucks,6
1BZAM66TTX2UKASRA,New,2019,Honda,Accord Sedan,4dr Car,4,Silver,Black,4,Automatic,0,19998,I,Intercooled Turbo Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,22,32,4-door Large Passenger Car,5
WR85K0FKZJY2C7YM4,New,2017,Audi,A8 L,4dr Car,4,Silver,Black,6,Automatic,0,19998,V,Intercooled Supercharger Premium Unleaded V-6 3.0 L/183,AWD,Gasoline Fuel,19,29,4-door Large Passenger Car,5
BX61KTDB7VKG9FNJG,Used,2023,Nissan,Rogue,Sport Utility,4,Black,Gray,3,Variable,44475,19998,I,Intercooled Turbo Regular Unleaded I-3 1.5 L/91,FWD,Gasoline Fuel,29,36,2WD Sport Utility Vehicles,5
YZFZW5TFEED7RDDG6,Used,2023,Honda,Accord Sedan,4dr Car,4,White,Black,4,Variable,30792,19998,I,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,FWD,Gasoline Fuel,29,37,4-door Large Passenger Car,5
PJKEYKWP521ZFW1KK,Used,2019,BMW,4 Series,2dr Car,2,Red,Beige,4,Automatic,27881,19998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,RWD,Gasoline Fuel,24,34,2-door Compact Passenger Car,4
4E79JRJ30YLERXW0D,Used,2023,Nissan,Altima,4dr Car,4,Blue,Gray,4,Variable,11364,19998,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,27,37,4-door Mid-Size Passenger Car,5
CMURTZ2AGRV7C7M5H,Used,2022,Honda,Civic Sedan,4dr Car,4,Silver,Black,4,Variable,23070,19998,I,Intercooled Turbo Premium Unleaded I-4 1.5 L/91,FWD,Gasoline Fuel,33,42,4-door Mid-Size Passenger Car,5
3CCRZ997H0T1YGVTX,New,2018,Mercedes-Benz,GLE,Sport Utility,4,Black,Black,6,Automatic,0,19998,V,Premium Unleaded V-6 3.5 L/213,AWD,Gasoline Fuel,18,22,4WD Sport Utility Vehicles,5
X2008FGEARMYAYYPK,Used,2021,Ram,1500 Classic,Crew Cab Pickup,4,White,Gray,8,Automatic,75706,19998,V,Regular Unleaded V-8 5.7 L/345,RWD,Gasoline Fuel,15,22,2WD Standard Pickup Trucks,6
E26PRDRZHCAMAHSPT,Used,2019,INFINITI,QX50,Sport Utility,4,Blue,Gray,4,Variable,32023,19998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/121,FWD,Gasoline Fuel,24,31,2WD Sport Utility Vehicles,5
G6ZKK207BAY9E825Y,Used,2022,Ford,Maverick,Crew Cab Pickup,4,White,Black,4,Automatic,60399,19998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,AWD,Gasoline Fuel,22,29,4WD Small Pickup Trucks,5
WS6UMDKU7EZ58MAXV,Used,2021,Hyundai,Sonata,4dr Car,4,White,Black,4,Automatic,36652,19998,I,Intercooled Turbo Regular Unleaded I-4 1.6 L/98,FWD,Gasoline Fuel,27,37,4-door Large Passenger Car,5
2J6YX4XM7D50W89DJ,New,2023,Kia,Sportage,Sport Utility,4,Silver,Black,4,Automatic,0,19998,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,25,32,2WD Sport Utility Vehicles,5
F4E5T2PBG3BK2YZKH,Used,2022,Ram,1500 Classic,Crew Cab Pickup,4,White,Gray,6,Automatic,75088,19998,V,Regular Unleaded V-6 3.6 L/220,RWD,Gasoline Fuel,17,25,2WD Standard Pickup Trucks,6
HZZV91JF2X935X773,Used,2019,Honda,Accord Sedan,4dr Car,4,Silver,Gray,4,Variable,38849,19998,I,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,FWD,Gasoline Fuel,30,38,4-door Large Passenger Car,5
CWVG3679873GMHXG2,Used,2019,Toyota,Camry,4dr Car,4,Red,Black,4,Automatic,75040,19998,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,28,39,4-door Mid-Size Passenger Car,5
N5UD37T1SMKJS0WZ1,Used,2021,Toyota,Tacoma 2WD,Extended Cab Pickup,4,White,Gray,4,Automatic,75568,19998,I,Regular Unleaded I-4 2.7 L/164,RWD,Gasoline Fuel,20,23,2WD Small Pickup Trucks,4
EECZH79W13C3SGWRT,Used,2021,Hyundai,Santa Fe,Sport Utility,4,Black,Black,4,Automatic,23698,19998,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,25,28,2WD Sport Utility Vehicles,5
GJPGHDG4THXCTYZPE,Used,2021,Dodge,Durango,Sport Utility,4,Gray,Black,6,Automatic,66869,19998,V,Regular Unleaded V-6 3.6 L/220,AWD,Gasoline Fuel,18,25,4WD Sport Utility Vehicles,5
36C9U12HYA3XU61C9,Used,2022,Chevrolet,Colorado,Extended Cab Pickup,2,Gray,Black,4,Automatic,20089,19998,I,Gas I4 2.5L/,RWD,Gasoline Fuel,19,25,2WD Small Pickup Trucks,2
JRZ1YMG3NMD2ZRBU8,Used,2020,Lincoln,Nautilus,Sport Utility,4,Blue,Brown,4,Automatic,69160,19998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,AWD,Gasoline Fuel,20,25,4WD Sport Utility Vehicles,5
AHGD0MGJH7BVDWE61,Used,2020,Honda,Accord Sedan,4dr Car,4,Silver,Beige,4,Variable,50713,20298,I,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,FWD,Gasoline Fuel,30,38,4-door Large Passenger Car,5
GP6SLPPNKU9LSP5P3,Used,2023,Nissan,Altima,4dr Car,4,Blue,Gray,4,Variable,13651,20298,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,27,37,4-door Mid-Size Passenger Car,5
L0KLD64S7E6U187AH,Used,2022,Hyundai,Sonata,4dr Car,4,White,Gray,4,Automatic,31980,20298,I,Intercooled Turbo Regular Unleaded I-4 1.6 L/98,FWD,Gasoline Fuel,27,37,4-door Large Passenger Car,5
LHU83HE0PKP46N0TH,New,2023,Dodge,Charger,4dr Car,4,Silver,Black,6,Automatic,0,20398,V,Regular Unleaded V-6 3.6 L/220,RWD,Gasoline Fuel,19,30,4-door Large Passenger Car,5
18EYVLLLBSBWULFS4,New,2016,Nissan,370Z,2dr Car,2,Black,Black,6,Manual,0,20498,V,Premium Unleaded V-6 3.7 L/226,RWD,Gasoline Fuel,18,26,Two-seater Passenger Car,2
Z8JS24DT5ZT69T5R5,New,2023,Honda,Civic,4dr Car,4,Red,Black,4,Variable,0,20498,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,30,37,4-door Mid-Size Passenger Car,5
TVCGNFBE62LPNHMNJ,Used,2023,Chevrolet,Silverado 1500,Regular Cab Pickup,2,White,Black,8,Automatic,12325,20498,V,Gas V8 5.3L/325,RWD,Gasoline Fuel,17,21,2WD Standard Pickup Trucks,3
Z30W12R30HETBS38U,New,2022,Chevrolet,Colorado,Extended Cab Pickup,2,Black,Black,4,Automatic,0,20498,I,Gas I4 2.5L/,RWD,Gasoline Fuel,19,25,2WD Small Pickup Trucks,2
S7RMDGMBC2R9J2MS3,Used,2017,Jeep,Wrangler,Convertible,2,Gray,Black,6,Manual,21789,20498,V,Regular Unleaded V-6 3.6 L/220,4WD,Gasoline Fuel,17,21,4WD Sport Utility Vehicles,4
N22X3GRWXX78TWANP,New,2023,Nissan,Rogue,Sport Utility,4,Silver,Gray,3,Variable,0,20498,I,Intercooled Turbo Regular Unleaded I-3 1.5 L/91,FWD,Gasoline Fuel,30,37,2WD Sport Utility Vehicles,5
UATEGA1AX66D4P8C7,Used,2023,Toyota,Camry,4dr Car,4,Blue,Black,4,Automatic,25207,20498,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,28,39,4-door Mid-Size Passenger Car,5
UWUDR3AJRJ8DLBFJZ,Used,2019,Ram,ProMaster Cargo Van,Full-size Cargo Van,3,White,Black,6,Automatic,71783,20498,V,Regular Unleaded V-6 3.6 L/220,FWD,Gasoline Fuel,,,Cargo Vans,2
DZPS18T33XZ5AVPRY,Used,2024,Mitsubishi,Eclipse Cross,Sport Utility,4,Red,Black,4,Variable,943,20498,I,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,4WD,Gasoline Fuel,25,28,4WD Sport Utility Vehicles,5
HGFGKSPE7L6KRRYNB,Used,2021,Kia,Sorento,Sport Utility,4,Red,Black,4,Automatic,38902,20498,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,24,29,2WD Sport Utility Vehicles,7
E274YKWDAJJZPEYPX,New,2023,Chevrolet,Bolt EUV,Sport Utility,4,Black,Gray,,Automatic,0,20498,I,Electric,FWD,Electric Fuel System,125,104,2WD Sport Utility Vehicles,5
290CNGAD2MRX5JJTF,Used,2020,Dodge,Challenger,2dr Car,2,Blue,Black,8,Automatic,72794,20498,V,Regular Unleaded V-8 5.7 L/345,RWD,Gasoline Fuel,16,25,2-door Mid-Size Passenger Car,5
A6F6DKLEC9F2CBSJ1,Used,2021,BMW,2 Series,4dr Car,4,Black,Black,4,Automatic,31955,20498,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,24,33,4-door Compact Passenger Car,5
B32ZT3BESSVRUZY4B,Used,2022,Hyundai,Sonata,4dr Car,4,Blue,Gray,4,Automatic,14571,20498,I,Intercooled Turbo Regular Unleaded I-4 1.6 L/98,FWD,Gasoline Fuel,27,37,4-door Large Passenger Car,5
WYFC0FL948CHZN25H,New,2019,Chevrolet,Silverado 1500 LD,Extended Cab Pickup,4,White,Gray,8,Automatic,0,20498,V,Gas V8 5.3L/325,4WD,Gasoline Fuel,15,21,4WD Standard Pickup Trucks,6
D1V0DUEB3M3HFYGH9,New,2024,Honda,Civic Sedan,4dr Car,4,Gray,Black,4,Variable,0,20498,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,31,40,4-door Mid-Size Passenger Car,5
PPFNYMJDJXXAE049R,Used,2023,Mazda,CX-5,Sport Utility,4,Blue,Black,4,Automatic,34264,20498,I,Regular Unleaded I-4 2.5 L/152,AWD,Gasoline Fuel,24,30,4WD Sport Utility Vehicles,5
UR6YX5GVCFMAMG9EJ,Used,2021,Chevrolet,Traverse,Sport Utility,4,White,Black,6,Automatic,53762,20498,V,Gas V6 3.6L/217,FWD,Gasoline Fuel,18,27,2WD Sport Utility Vehicles,8
59T7YJ2YTSP1NBJWZ,Used,2023,Nissan,Rogue,Sport Utility,4,Gray,Gray,3,Variable,23708,20498,I,Intercooled Turbo Regular Unleaded I-3 1.5 L/91,FWD,Gasoline Fuel,30,37,2WD Sport Utility Vehicles,5
HULAD8KXULZAX9132,Used,2024,Nissan,Rogue,Sport Utility,4,White,Gray,3,Variable,6982,20498,I,Intercooled Turbo Regular Unleaded I-3 1.5 L/91,FWD,Gasoline Fuel,30,37,2WD Sport Utility Vehicles,5
GUVVA3VG6MR0ZFRKC,New,2022,Dodge,Charger,4dr Car,4,Blue,Black,6,Automatic,0,20498,V,Regular Unleaded V-6 3.6 L/220,RWD,Gasoline Fuel,19,30,4-door Large Passenger Car,5
NGDA9XEL6CVBZWDGK,Used,2018,Honda,Accord Sedan,4dr Car,4,Black,Black,4,Automatic,36035,20498,I,Intercooled Turbo Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,23,34,4-door Large Passenger Car,5
3NGYXN95H1MBTP749,Used,2022,Honda,Accord Sedan,4dr Car,4,Gray,Black,4,Variable,78800,20498,I,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,FWD,Gasoline Fuel,29,35,4-door Large Passenger Car,5
BAZ0L5DR7FBJ0X19U,New,2019,Nissan,Frontier,Crew Cab Pickup,4,White,Gray,6,Automatic,0,20498,V,Regular Unleaded V-6 4.0 L/241,4WD,Gasoline Fuel,15,21,4WD Small Pickup Trucks,5
HR7ZXB8RCDCJT64B3,Used,2021,Alfa Romeo,Stelvio,Sport Utility,4,Gray,Black,4,Automatic,27956,20498,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,RWD,Gasoline Fuel,22,29,2WD Sport Utility Vehicles,5
Y469SFAKWEMREDPLD,New,2020,Chevrolet,Camaro,2dr Car,2,Gray,Black,4,Automatic,0,20498,I,Turbocharged Gas I4 2.0L/122,RWD,Gasoline Fuel,22,31,2-door Compact Passenger Car,4
ASP8U87Y44L5NX03D,Used,2023,Kia,K5,4dr Car,4,Blue,Black,4,Automatic,58901,20498,I,Intercooled Turbo Regular Unleaded I-4 1.6 L/98,FWD,Gasoline Fuel,27,37,4-door Large Passenger Car,5
TJZE6TGJJTE5PHCKE,New,2019,Mercedes-Benz,GLC,Sport Utility,4,Black,Black,4,Automatic,0,20498,I,Intercooled Turbo Gas/Electric I-4 2.0 L/121,AWD,Hybrid Fuel,,,4WD Sport Utility Vehicles,5
AGKRY9RETFJBBTV8P,New,2019,Nissan,Frontier,Crew Cab Pickup,4,Gray,Gray,6,Automatic,0,20498,V,Regular Unleaded V-6 4.0 L/241,RWD,Gasoline Fuel,16,23,2WD Small Pickup Trucks,5
ZMCK1HGF6VTXX22W2,New,2021,Kia,K5,4dr Car,4,Blue,Black,4,Automatic,0,20498,I,Intercooled Turbo Regular Unleaded I-4 1.6 L/98,FWD,Gasoline Fuel,27,37,4-door Large Passenger Car,5
5RB1K70CMBHGR105N,Used,2023,Nissan,Sentra,4dr Car,4,Red,Gray,4,Variable,12675,20498,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,28,37,4-door Mid-Size Passenger Car,5
WVW2NSR4HSKWRH5R1,New,2022,Toyota,Camry,4dr Car,4,Blue,Gray,4,Automatic,0,20498,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,28,39,4-door Mid-Size Passenger Car,5
W5WF8YATU75TZWY1K,Used,2023,Honda,Civic Sedan,4dr Car,4,Gray,Black,4,Variable,13078,20498,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,31,40,4-door Mid-Size Passenger Car,5
UPX0S9F7YK9FGTGMR,Used,2023,Honda,Accord Sedan,4dr Car,4,Black,Black,4,Variable,41258,20498,I,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,FWD,Gasoline Fuel,29,37,4-door Large Passenger Car,5
249MBE9VE3420T2XU,New,2019,Dodge,Challenger,2dr Car,2,Gray,Black,8,Manual,0,20797,V,Premium Unleaded V-8 5.7 L/345,RWD,Gasoline Fuel,15,23,2-door Mid-Size Passenger Car,5
5P305Y8U9NT0LNMGH,Used,2022,Honda,Accord Sedan,4dr Car,4,White,Black,4,Variable,70026,20798,I,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,FWD,Gasoline Fuel,29,35,4-door Large Passenger Car,5
BB613DA5LV6L3DX7E,Used,2017,Chevrolet,Silverado 1500,Extended Cab Pickup,4,Red,Black,8,Automatic,63347,20898,V,Gas V8 5.3L/325,4WD,Gasoline Fuel,16,22,4WD Standard Pickup Trucks,6
GD0K384ZGEYJ8S8FU,Used,2024,Honda,HR-V,Sport Utility,4,Black,Black,4,Variable,28089,20898,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,26,32,Small Wagon,5
W0RM6PDRS4DLPF9CL,New,2018,Mercedes-Benz,C-Class,Convertible,2,White,Black,4,Automatic,0,20898,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/121,RWD,Gasoline Fuel,22,29,2-door Sub-Compact Passenger Car,4
C1H10A1590BJUFJXL,Used,2021,Kia,Sorento,Sport Utility,4,Red,Black,4,Automatic,2162,20898,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,24,29,2WD Sport Utility Vehicles,7
HLPUX8K9VBLNGZ12B,Used,2022,Kia,K5,4dr Car,4,Black,Black,4,Automatic,64168,20898,I,Intercooled Turbo Regular Unleaded I-4 1.6 L/98,FWD,Gasoline Fuel,27,37,4-door Large Passenger Car,5
WC8ZH4FAAEB7DAR1R,New,2021,Dodge,Challenger,2dr Car,2,Gray,Black,8,Automatic,0,20997,V,Regular Unleaded V-8 5.7 L/345,RWD,Gasoline Fuel,16,25,2-door Mid-Size Passenger Car,5
RVERN1XP3VDJPXWK6,Used,2018,Chevrolet,Silverado 1500,Extended Cab Pickup,4,Silver,Black,8,Automatic,72300,20998,V,Gas V8 5.3L/325,4WD,Gasoline Fuel,16,22,4WD Standard Pickup Trucks,6
BJP58JDT28CSYUB2J,Used,2017,Ram,1500,Crew Cab Pickup,4,Black,Black,8,Automatic,45912,20998,V,Regular Unleaded V-8 5.7 L/345,4WD,Gasoline Fuel,15,21,4WD Standard Pickup Trucks,6
PC2DAP20J29U28C9M,Used,2020,Genesis,G80,4dr Car,4,White,Black,6,Automatic,50102,20998,V,Regular Unleaded V-6 3.8 L/231,RWD,Gasoline Fuel,18,26,4-door Large Passenger Car,5
C7X03JTRM2DLJW0NG,New,2024,Hyundai,Kona,Sport Utility,4,Yellow,Black,4,Variable,0,20998,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,29,34,2WD Sport Utility Vehicles,5
KZ7B39LBTTLGJS38S,Used,2021,Mercedes-Benz,C-Class,4dr Car,4,Gray,Black,4,Automatic,61813,20998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/121,RWD,Gasoline Fuel,23,35,4-door Compact Passenger Car,5
Z7CEM9GFYH3BW382P,Used,2022,Chrysler,300,4dr Car,4,White,Black,6,Automatic,29149,20998,V,Regular Unleaded V-6 3.6 L/220,RWD,Gasoline Fuel,19,30,4-door Large Passenger Car,5
MKBLU9966AN0F5FRZ,New,2021,Honda,Accord,4dr Car,4,White,Beige,4,Variable,0,20998,I,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,FWD,Gasoline Fuel,30,38,4-door Large Passenger Car,5
S3C9DJ11UR00LJ3AN,Used,2018,INFINITI,Q50,4dr Car,4,Gray,Gray,6,Automatic,48874,20998,V,Twin Turbo Premium Unleaded V-6 3.0 L/183,RWD,Gasoline Fuel,20,29,4-door Mid-Size Passenger Car,5
SRV68A1R1YADLN1XL,New,2018,Jeep,Wrangler JK,Convertible,2,Gray,Black,6,Automatic,0,20998,V,Regular Unleaded V-6 3.6 L/220,4WD,Gasoline Fuel,17,21,4WD Sport Utility Vehicles,4
DF1BEA5KM7YSCZXCE,Used,2021,Alfa Romeo,Stelvio,Sport Utility,4,Black,Black,4,Automatic,51352,20998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,AWD,Gasoline Fuel,22,28,4WD Sport Utility Vehicles,5
UKDVJZ6D87T8H6UA6,Used,2022,Ford,Mustang,2dr Car,2,Silver,Black,4,Automatic,59015,20998,I,Intercooled Turbo Premium Unleaded I-4 2.3 L/140,RWD,Gasoline Fuel,21,29,2-door Sub-Compact Passenger Car,4
