Type,VIN,Year,Make,Body,Doors,Int_Color_Generic,Transmission,Miles,SellingPrice,BookValue,Ext_Color_Generic,Drivetrain,Fuel_Type,CityMPG,HighwayMPG,PassengerCapacity
Used,S3C9DJ11UR00LJ3AN,2018,INFINITI,4dr Car,4,Gray,Automatic,48874,20998,20998,Gray,RWD,Gasoline Fuel,20,29,5
New,SRV68A1R1YADLN1XL,2018,Jeep,Convertible,2,Black,Automatic,0,20998,20998,Gray,4WD,Gasoline Fuel,17,21,4
Used,DF1BEA5KM7YSCZXCE,2021,Alfa Romeo,Sport Utility,4,Black,Automatic,51352,20998,20998,Black,AWD,Gasoline Fuel,22,28,5
Used,UKDVJZ6D87T8H6UA6,2022,Ford,2dr Car,2,Black,Automatic,59015,20998,20998,Silver,RWD,Gasoline Fuel,21,29,4
Used,L4TL1KP65TZB2XNPJ,2021,Audi,Sport Utility,4,Gray,Automatic,61128,20998,20998,Black,AWD,Hybrid Fuel,23,28,5
Used,YY5P97AG2AX7EZL5A,2019,BMW,Sport Utility,4,Black,Automatic,31278,20998,20998,Blue,AWD,Gasoline Fuel,22,29,5
New,4G9URC2XDCY3D39DK,2016,Jeep,Convertible,4,Black,Manual,0,20998,21703,White,4WD,Gasoline Fuel,16,21,5
Used,2RAXCRD37VEY24AR7,2023,Toyota,4dr Car,4,Gray,Automatic,13588,20998,25191,Silver,FWD,Gasoline Fuel,28,39,5
New,E0LKUBP5HPLU2A3DF,2021,INFINITI,4dr Car,4,Gray,Automatic,0,20998,26653,Gray,RWD,Gasoline Fuel,20,29,5
Used,WW77K5AGUB7NBCACL,2023,Nissan,4dr Car,4,,Variable,8606,20998,25905,Blue,FWD,Gasoline Fuel,25,34,5
Used,UKA7JCX6KC2DZCMWD,2021,Honda,4dr Car,4,Black,Variable,22075,20998,24354,Black,FWD,Gasoline Fuel,32,42,5
Used,F1WXJ9FJWEVH19K8W,2023,Toyota,4dr Car,4,Black,Automatic,24243,20998,24511,Red,FWD,Gasoline Fuel,28,39,5
Used,YHZF753DPHNSXE9PF,2023,Dodge,4dr Car,4,Black,Automatic,14963,20998,27090,Black,RWD,Gasoline Fuel,19,30,5
Used,XUVWHU279GSSGPVRH,2019,Honda,Sport Utility,4,Gray,Automatic,79546,20998,24266,,FWD,Gasoline Fuel,20,27,7
Used,EATHLK9W0XLRL239T,2019,Chevrolet,Sport Utility,4,Black,Automatic,58738,20998,24179,Red,FWD,Gasoline Fuel,20,26,5
New,4FDRBRND8FFKH02BY,2023,GMC,Sport Utility,4,Black,Automatic,0,20998,23625,White,FWD,Gasoline Fuel,24,29,5
Used,MSXLYSCY36HNSKBT8,2020,Cadillac,Sport Utility,4,Black,Automatic,42768,20998,22825,Red,FWD,Gasoline Fuel,24,30,5
Used,YUYR81U4LEDG9TMXE,2022,Toyota,4dr Car,4,Black,Automatic,32618,20998,22325,Silver,FWD,Gasoline Fuel,28,39,5
Used,D46LHRR9TWVL6DFJA,2023,Hyundai,4dr Car,4,Black,Automatic,27540,20998,22275,Black,FWD,Hybrid Fuel,49,52,5
Used,LXW09JSX3C5PC8X3X,2021,Toyota,4dr Car,4,Black,Automatic,50139,20998,22200,Gray,FWD,Gasoline Fuel,28,39,5
Used,DDFAXHTVTC28U7133,2020,Dodge,4dr Car,4,Black,Automatic,61288,20998,20875,Gray,RWD,Gasoline Fuel,19,30,5
Used,CTYLT284YJ0DFAJW4,2021,Honda,Sport Utility,4,Gray,Variable,45610,20998,21000,White,FWD,Gasoline Fuel,28,34,5
Used,UXVPATA60ES9P8TT4,2023,Hyundai,Sport Utility,4,Black,Automatic,45150,20998,23075,Gray,AWD,Gasoline Fuel,22,25,5
Used,NC7UWXBYWXCAH6P6D,2023,Nissan,4dr Car,4,,Variable,20896,20998,25015,Red,FWD,Gasoline Fuel,25,34,5
Used,S9FZH4BNSV4HBKF10,2023,Toyota,4dr Car,4,Black,Automatic,15152,20998,25140,Gray,FWD,Gasoline Fuel,28,39,5
Used,SX9SVBEAKU01W11PP,2018,Jeep,Convertible,4,Black,Automatic,74325,20998,0,Silver,4WD,Gasoline Fuel,16,20,5
New,EW5ZAEAHLNRUYHU4H,2018,Mercedes-Benz,Sport Utility,4,Brown,Automatic,0,20998,23426,White,RWD,Gasoline Fuel,18,23,5
New,U43SPMWY5J1JZ7FW7,2019,Ram,Crew Cab Pickup,4,Gray,Automatic,0,21297,22806,White,4WD,Gasoline Fuel,16,23,6
New,E6RRVLWB60SUJY8SK,2021,Honda,4dr Car,4,Black,Variable,0,21297,26159,Black,FWD,Gasoline Fuel,30,38,5
New,N1PPKVZ3TFF7ZKXHD,2023,Nissan,4dr Car,4,,Variable,0,21298,25541,Red,FWD,Gasoline Fuel,25,34,5
New,1DEZMNL4UVV8L00CU,2022,Chevrolet,Sport Utility,4,Black,Automatic,0,21298,26606,Blue,FWD,Gasoline Fuel,22,29,5
Used,2XAM0AJ93CCK1MN5M,2024,Hyundai,Sport Utility,4,Gray,Automatic,22908,21298,26303,Silver,FWD,Gasoline Fuel,25,32,5
New,U73YTN92J3LZWD81N,2023,Honda,4dr Car,4,Black,Variable,0,21298,25076,Silver,FWD,Gasoline Fuel,30,37,5
Used,H2RSE9T45BSSEJ2CK,2024,Volkswagen,Sport Utility,4,,Automatic,25261,21298,23073,Gray,FWD,Gasoline Fuel,28,36,5
Used,JCR53PWC4N31XRGTX,2019,Hyundai,Sport Utility,4,Black,Automatic,62332,21298,22529,Black,FWD,Gasoline Fuel,18,23,6
Used,DV9MNP4HZFTRX90AA,2019,Chevrolet,Sport Utility,4,,Automatic,35793,21298,20200,Black,FWD,Gasoline Fuel,20,26,5
New,ZN3LL597Z2DWKP702,2021,INFINITI,Sport Utility,4,Gray,Variable,0,21398,25124,Gray,FWD,Gasoline Fuel,23,29,5
Used,ZBETL31J04HW3H7YE,2015,Chevrolet,2dr Car,2,Gray,Automatic,60467,21497,21927,Red,RWD,Gasoline Fuel,15,24,4
Used,FP5MBZ7ZC4CB3G8ZT,2022,Honda,4dr Car,4,Black,Variable,50456,21497,24830,Black,FWD,Gasoline Fuel,29,35,5
Used,TXBEG56ADXX6N2ME9,2022,Dodge,Sport Utility,4,Black,Automatic,42570,21497,28782,White,AWD,Gasoline Fuel,18,25,7
Used,YCUCXG0UMZMLJUZV4,2024,Volkswagen,Sport Utility,4,Black,Automatic,6626,21497,24456,Black,FWD,Gasoline Fuel,28,36,5
New,BPW3X3TYV1Z5J2PD4,2020,Land Rover,Sport Utility,4,Black,Automatic,0,21498,21498,Red,4WD,Hybrid Fuel,19,24,5
Used,RBMHFMSR9P49D4XWP,2023,Honda,4dr Car,4,Black,Variable,22423,21498,21498,Blue,FWD,Gasoline Fuel,29,37,5
Used,X4UYRD66B6ZE0TXZC,2022,Honda,Sport Utility,4,Black,Variable,33666,21498,21498,Black,FWD,Gasoline Fuel,28,34,5
Used,RK3303BY3GBEP845X,2019,Acura,4dr Car,4,Black,Automatic,80722,21498,21498,,AWD,Gasoline Fuel,20,29,5
New,HYHU5A4VNTSMZ88YJ,2020,Toyota,Sport Utility,4,,Variable,0,21498,21498,Black,AWD,Hybrid Fuel,41,38,5
New,BYJYUPYXNV8WY3XBW,2021,Toyota,Sport Utility,4,Gray,Automatic,0,21498,21498,Black,FWD,Gasoline Fuel,28,35,5
New,1HPADLKJTX0KFSGKD,2023,Nissan,Sport Utility,4,Gray,Automatic,0,21498,21498,Black,AWD,Electric Fuel System,,,5
Used,J72FN6C7JKJN32Z7P,2022,Mitsubishi,Sport Utility,4,Black,Variable,31307,21498,27223,Black,4WD,Gasoline Fuel,24,30,7
Used,FFJ71JZUV9BTW8RS7,2020,Subaru,2dr Car,2,Black,Manual,62078,21498,25712,White,RWD,Gasoline Fuel,20,27,4
New,P5DCWCJVUNUHG58US,2022,Ford,Full-size Passenger Van,4,Gray,Automatic,0,21498,23332,Silver,FWD,Gasoline Fuel,24,28,6
Used,H6TZHXUGEAJ1P7SAL,2018,Ram,Crew Cab Pickup,4,Gray,Automatic,45230,21498,23057,Black,RWD,Gasoline Fuel,17,25,6
Used,5T0ERYV6F282XEX49,2024,Hyundai,Sport Utility,4,Gray,Automatic,19182,21498,27205,Black,AWD,Gasoline Fuel,23,29,5
New,J0N897GD3V9LGJ82F,2023,Honda,4dr Car,4,Black,Variable,0,21498,24718,Gray,FWD,Gasoline Fuel,29,37,5
Used,Z2GWHVJZ7GYMJZHKV,2019,Chevrolet,2dr Car,2,Black,Manual,40819,21498,22274,White,RWD,Gasoline Fuel,16,27,4
Used,VP52S6F313EUPAEAM,2019,Chevrolet,Sport Utility,4,Black,Automatic,72452,21498,25674,Black,FWD,Gasoline Fuel,20,26,7
Used,VXZJ28VK7KU2TV0PH,2023,Hyundai,Sport Utility,4,Black,Automatic,10570,21498,24807,White,FWD,Gasoline Fuel,25,28,5
Used,PNVLD7VRHG0JF2J0Z,2023,Honda,4dr Car,4,Gray,Variable,51579,21498,22203,White,FWD,Gasoline Fuel,29,37,5
Used,41PB6WRVY9B7EP6A0,2023,Nissan,Sport Utility,4,Gray,Variable,9316,21498,25442,Blue,FWD,Gasoline Fuel,30,37,5
New,G610JJ70K0CA30SP8,2019,BMW,4dr Car,4,Black,Automatic,0,21498,26843,Silver,RWD,Gasoline Fuel,26,36,5
New,PRF9P2CLEKD6LGD05,2019,Honda,4dr Car,4,Black,Variable,0,21498,0,White,FWD,Gasoline Fuel,30,38,5
Used,E7CYS2ES1MAP7WBL8,2019,Ford,Crew Cab Pickup,4,Gray,Automatic,78220,21498,27633,Black,RWD,Gasoline Fuel,19,25,6
Used,U25MULJ5J1W9B77R4,2020,Ford,Crew Cab Pickup,4,Gray,Automatic,69683,21498,29417,Black,RWD,Gasoline Fuel,20,26,6
Used,STH6JLS22J5D6V8L1,2022,Chevrolet,Extended Cab Pickup,2,Black,Automatic,14069,21498,24283,Gray,RWD,Gasoline Fuel,19,25,2
New,K8H3ANZ2PZB4KV47P,2020,Kia,Sport Utility,4,Gray,Automatic,0,21498,23663,Black,FWD,Gasoline Fuel,20,26,7
Used,BT07TE1D36NC6U0HE,2019,Land Rover,Sport Utility,4,Tan,Automatic,75500,21498,22378,White,4WD,Gasoline Fuel,21,27,5
Used,DAY2V355GCTP5TJ3Y,2016,GMC,Extended Cab Pickup,4,Black,Automatic,75780,21498,23790,White,4WD,Gasoline Fuel,16,22,6
Used,C2ENS0KY4RBX0LTLL,2023,Honda,4dr Car,4,Black,Variable,29943,21498,24430,Black,FWD,Gasoline Fuel,30,37,5
New,M8UB8HU4Y14H6EMM8,2022,Honda,4dr Car,4,Black,Variable,0,21498,23673,Red,FWD,Gasoline Fuel,29,35,5
Used,YHEKT41RZRR8GEVKK,2020,Land Rover,Sport Utility,4,,Automatic,51713,21498,21175,White,4WD,Gasoline Fuel,16,21,5
Used,HCC359B3E1863BTVB,2021,Nissan,Crew Cab Pickup,4,,Automatic,44829,21498,22525,White,4WD,Gasoline Fuel,17,23,5
New,JXVNX9HU9GXZAJTE4,2021,Mercedes-Benz,Sport Utility,4,,Automatic,0,21498,23800,White,FWD,Gasoline Fuel,23,31,5
Used,JJ1UM4Z40K3745B6G,2018,Jeep,Convertible,4,Black,Automatic,63763,21498,19700,Silver,4WD,Gasoline Fuel,16,20,5
Used,PE6MPLG9V8G98B8T6,2019,Ram,Crew Cab Pickup,4,Black,Automatic,76984,21498,19450,Black,4WD,Gasoline Fuel,15,21,6
New,FGK9FMTMG5X3G9F47,2022,Toyota,4dr Car,4,Gray,Automatic,0,21498,24050,Black,FWD,Gasoline Fuel,28,39,5
Used,YFV0BPGB6HYJ0DVLE,2015,Ford,Convertible,2,Black,Automatic,77962,21498,19025,Red,RWD,Gasoline Fuel,15,25,4
New,B5D29N7A6DGC9PEN1,2023,Toyota,4dr Car,4,Black,Variable,0,21498,21375,Blue,FWD,Gasoline Fuel,31,40,5
Used,MJ0SHGT4KD1GM0XR7,2021,Ford,Sport Utility,4,Black,Automatic,24293,21498,22725,Gray,4WD,Gasoline Fuel,25,28,5
Used,WM5W5VW115Y6GC84Z,2020,Mercedes-Benz,4dr Car,4,,Automatic,61992,21498,23400,Blue,AWD,Gasoline Fuel,23,33,5
New,FJZTHEXUWPKGERCAA,2023,Dodge,4dr Car,4,Black,Automatic,0,21498,23425,Black,RWD,Gasoline Fuel,19,30,5
Used,NSCF36CGZ2VJMPHFN,2023,Nissan,4dr Car,4,,Variable,10857,21498,25722,Red,FWD,Gasoline Fuel,25,34,5
Used,XT83XCFLUZVZAUWGP,2024,Honda,4dr Car,4,Black,Variable,32472,21498,23458,Gray,FWD,Gasoline Fuel,29,37,5
Used,C539KF5RTMXJDZ8EP,2021,Hyundai,Sport Utility,4,Black,Automatic,29846,21498,23819,Gray,FWD,Gasoline Fuel,22,28,5
Used,WEESKTL04R807WE65,2017,Jeep,Convertible,4,Black,Automatic,79976,21498,21628,White,4WD,Gasoline Fuel,16,20,5
Used,XFWZKM4WA426GZXWB,2021,Volkswagen,Sport Utility,4,Black,Automatic,71819,21498,23835,Blue,AWD,Gasoline Fuel,21,27,5
New,5JP5CVM6P1M7ZGTUV,2024,Hyundai,Sport Utility,4,Black,Variable,0,21698,21700,Gray,FWD,Gasoline Fuel,29,34,5
New,K8X65BDRC2UWRKN0C,2024,Hyundai,Sport Utility,4,Gray,Variable,0,21698,21700,Black,FWD,Gasoline Fuel,29,34,5
Used,XK8BPDVN6S2ZJE6UY,2018,Ford,2dr Car,2,Black,Automatic,72200,21797,27945,Black,RWD,Gasoline Fuel,15,25,4
Used,N46L1YDJVLLE3NY60,2019,Ram,Crew Cab Pickup,4,Black,Automatic,60218,21798,26981,Red,RWD,Gasoline Fuel,15,22,6
New,1YXJNGJ2P6C2JDAPL,2024,Kia,Sport Utility,4,Black,Automatic,0,21798,24975,Green,AWD,Gasoline Fuel,25,27,5
Used,HURMTVN7VG5GAZAE4,2023,Honda,4dr Car,4,Gray,Variable,14220,21798,25984,White,FWD,Gasoline Fuel,29,37,5
Used,LYWYAMYUVM5V516XH,2020,Chevrolet,2dr Car,2,Gray,Automatic,50788,21898,24366,Gray,RWD,Gasoline Fuel,19,31,4
Used,KMFTB2CSHH36XBTEY,2017,Land Rover,Sport Utility,4,,Automatic,57344,21898,0,Black,4WD,Gasoline Fuel,17,23,5
Used,5TG7P7FJC3DFY3VRE,2024,Hyundai,Crew Cab Pickup,4,Gray,Automatic,26689,21898,27882,Black,AWD,Gasoline Fuel,21,25,5
Used,2W0FTGH8Y1ZPNMTSN,2019,Mercedes-Benz,Convertible,2,Brown,Automatic,72267,21898,30145,Black,RWD,Gasoline Fuel,21,29,4
Used,20YELCH95Y5TL0NA3,2021,Ram,Crew Cab Pickup,4,Black,Automatic,40096,21898,29592,Red,4WD,Gasoline Fuel,16,23,6
Used,VLL244LBCUJ0AUHAU,2024,Toyota,4dr Car,4,Black,Automatic,5708,21898,26669,Blue,FWD,Gasoline Fuel,28,39,5
Used,W4VESLM1F27S9TZ6U,2023,Nissan,Sport Utility,4,Gray,Automatic,9982,21898,28933,Black,AWD,Electric Fuel System,97,86,5
Used,C8EDGS0BZJBJJH88C,2024,Toyota,4dr Car,4,Black,Automatic,7027,21898,26287,,FWD,Gasoline Fuel,28,39,5
Used,U3985FSMLY40R8AC1,2017,Lexus,Sport Utility,4,Black,Automatic,48959,21898,21725,Blue,FWD,Gasoline Fuel,22,28,5
Used,NVX9N7CDZ26TV1SGG,2020,Acura,Sport Utility,4,Black,Automatic,66420,21997,21997,Black,AWD,Gasoline Fuel,19,26,7
Used,VCLRLAVEC170SW6M7,2023,Toyota,Sport Utility,4,Black,Automatic,19728,21997,21997,Gray,AWD,Gasoline Fuel,27,34,5
Used,N5Z1T4VTE7H5B5H16,2020,INFINITI,Sport Utility,4,Gray,Variable,55488,21997,26954,Gray,AWD,Gasoline Fuel,19,26,7
New,NASKJVW845BCU1BLT,2018,INFINITI,Sport Utility,4,Gray,Automatic,0,21998,21998,Blue,RWD,Gasoline Fuel,14,20,7
New,AUTFYJ2794NZFC7HF,2017,Mercedes-Benz,Convertible,2,Black,Automatic,0,21998,21998,Gray,RWD,Gasoline Fuel,23,31,4
Used,28C8ENDUYBA2PG26F,2024,Nissan,Sport Utility,4,Gray,Variable,16955,21998,21998,Blue,AWD,Gasoline Fuel,28,35,5
Used,YM1WW7UW97T6GM15R,2017,Subaru,4dr Car,4,Black,Manual,59951,21998,21998,Gray,AWD,Gasoline Fuel,17,23,5
New,VRGV5MXH7RNPWERTF,2020,Mercedes-Benz,Sport Utility,4,Black,Automatic,0,21998,21998,Gray,RWD,Gasoline Fuel,22,29,5
Used,SA0H7R932R3E1LCGP,2018,Chevrolet,Crew Cab Pickup,4,Black,Automatic,56143,21998,28467,Blue,RWD,Gasoline Fuel,18,25,5
Used,XTGJKPR49TKGG6B2J,2020,Honda,Hatchback,4,Black,Variable,35701,21998,27110,White,FWD,Gasoline Fuel,29,35,5
New,PXTNY76K5F9V6YLH0,2024,Hyundai,4dr Car,4,Black,Variable,0,21998,22573,Blue,FWD,Gasoline Fuel,31,40,5
Used,MHDNULZ9SD8W6BRJ7,2016,Ford,Convertible,2,,6-Speed,60909,21998,24834,Gray,RWD,Gasoline Fuel,15,25,4
Used,DS1A7L99Z9AFEN9ML,2021,Audi,4dr Car,4,Black,Automatic,20795,21998,28084,Gray,AWD,Hybrid Fuel,24,31,5
New,5VFUXUR3YNHA27BK1,2022,Honda,4dr Car,4,Black,Automatic,0,21998,22472,Black,FWD,Gasoline Fuel,22,32,5
Used,39KR6F3ANLUTH4DF9,2020,Land Rover,Sport Utility,4,,Automatic,57294,21998,22664,White,4WD,Gasoline Fuel,16,21,5
New,DKJFPS4MDE9UKBC8N,2018,Ford,Sport Utility,4,Black,Automatic,0,21998,24685,Black,4WD,Gasoline Fuel,16,21,8
Used,FAY5KPGNF3L37XDTB,2021,Honda,Sport Utility,4,,Variable,60759,21998,24452,White,FWD,Gasoline Fuel,28,34,5
Used,R8A11V7PGXW7GNVR5,2016,Chevrolet,Crew Cab Pickup,4,Black,Automatic,60923,21998,24714,Gray,RWD,Gasoline Fuel,16,23,6
New,WEMASJ5Z9K7P1724B,2019,Ford,2dr Car,2,,,0,21998,0,Blue,RWD,Gasoline Fuel,21,31,4
Used,PXJS9DWJAEEJSESLH,2021,Honda,Sport Utility,4,Black,Automatic,77369,21998,24651,Black,AWD,Gasoline Fuel,19,26,8
Used,WKXJTJ19HDCBB5Y1S,2019,Hyundai,Sport Utility,4,Gray,Automatic,52390,21998,23675,White,FWD,Gasoline Fuel,18,23,6
New,BH2NCGTGRJ2D4Z6AA,2019,Ford,Crew Cab Pickup,4,Black,Automatic,0,21998,26523,White,4WD,Gasoline Fuel,20,24,5
New,NLRB5RZYA3S2MY4CN,2021,BMW,Sport Utility,4,Black,Automatic,0,21998,25733,Gray,FWD,Gasoline Fuel,24,33,5
New,HE2FHRL77D02XSRA1,2021,Hyundai,4dr Car,4,Black,Automatic,0,21998,22423,Blue,FWD,Gasoline Fuel,23,33,5
Used,57M9PT8RMGGNKND9Z,2023,Nissan,Sport Utility,4,Gray,Automatic,4950,21998,27762,White,FWD,Electric Fuel System,109,94,5
Used,17H6RLZG574VWB576,2022,Ford,Crew Cab Pickup,4,Black,Automatic,25945,21998,28550,White,AWD,Gasoline Fuel,22,29,5
New,TCWJ4KG37MVAVA4XF,2022,Toyota,4dr Car,4,Black,Automatic,0,21998,25850,Black,FWD,Gasoline Fuel,28,39,5
Used,MSM8G1NDMFGYV9971,2018,Honda,4dr Car,4,Black,Manual,32923,21998,21250,Black,FWD,Gasoline Fuel,28,38,5
Used,T47J2UMTNDWRUC1TW,2022,Kia,4dr Car,4,Black,Automatic,62786,21998,20875,Black,FWD,Gasoline Fuel,27,37,5
Used,LBHHG7W8KPWB9KRVT,2019,Ford,Convertible,2,Black,Automatic,33348,21998,21025,Silver,RWD,Gasoline Fuel,20,28,4
Used,GSR2VPX8EER8XLNRA,2023,Nissan,Sport Utility,4,Gray,Automatic,11743,21998,25225,Black,AWD,Electric Fuel System,97,86,5
Used,RLX4LXJ7RHKL1UKRK,2020,Toyota,Extended Cab Pickup,4,,Automatic,57172,21998,20600,White,RWD,Gasoline Fuel,20,23,4
Used,RJMC89HYLYJ16YPL6,2022,Kia,4dr Car,4,Black,Automatic,63277,21998,20875,Black,AWD,Gasoline Fuel,25,33,5
Used,PF6ZL5V2H06ZCRJ3M,2022,Hyundai,Sport Utility,4,Gray,Automatic,12222,21998,21600,White,FWD,Gasoline Fuel,26,33,5
Used,X1VEHYK28T92VX03U,2021,Honda,Sport Utility,4,Black,Automatic,61960,21998,24694,Black,FWD,Gasoline Fuel,20,27,8
New,ABZZ2HFD5S3NWJ89U,2020,Chevrolet,Extended Cab Pickup,4,Black,Automatic,0,21998,28364,White,4WD,Gasoline Fuel,16,22,6
Used,R326C3RK087SB5TDL,2023,Dodge,2dr Car,2,Black,Automatic,21835,21998,26355,Blue,RWD,Gasoline Fuel,19,30,5
Used,KTV9WNPMJWGD8X4A1,2019,Honda,"Mini-van, Passenger",4,,Automatic,76334,21998,23630,Black,FWD,Gasoline Fuel,19,28,8
Used,CWK7ZGYAMSYU4UKMG,2019,Alfa Romeo,4dr Car,4,Black,Automatic,15442,21998,22146,Red,RWD,Gasoline Fuel,24,33,5
Used,ZUFUMN9BWDJKCRB8T,2022,Hyundai,Sport Utility,4,Black,Automatic,19933,22198,22198,Gray,FWD,Gasoline Fuel,26,33,5
Used,MA4ML3D114CAA67M6,2022,Hyundai,Sport Utility,4,Black,Automatic,25701,22298,22175,Blue,FWD,Gasoline Fuel,25,28,5
Used,2LBX2WA724TW6CFU0,2019,Hyundai,Sport Utility,4,Gray,Automatic,52252,22398,24399,White,FWD,Gasoline Fuel,18,23,6
Used,TWVUJLNCANNFLWZX6,2022,Ram,Crew Cab Pickup,4,Black,Automatic,28517,22497,32387,White,RWD,Gasoline Fuel,17,25,6
Used,2ZKAVVND9KSF3MWYP,2024,Mazda,Hatchback,4,,Automatic,5668,22497,26200,Tan,AWD,Gasoline Fuel,23,31,5
Used,JCCCURFLEH8UZGGM3,2023,Subaru,Sport Utility,4,,Variable,66896,22497,25321,White,AWD,Gasoline Fuel,20,26,8
New,NSXSNG32ESAMDMFD3,2023,Hyundai,Sport Utility,4,Gray,Automatic,0,22497,26989,Blue,FWD,Gasoline Fuel,25,28,5
Used,V3FHBB5TVCAKXYP6W,2022,Honda,4dr Car,4,Black,Variable,29881,22497,27097,Gray,FWD,Gasoline Fuel,29,35,5
New,L57LYEE5SSRZ3G7V6,2022,Honda,4dr Car,4,Black,Automatic,0,22498,22498,Silver,FWD,Gasoline Fuel,22,32,5
Used,FYKR6826EPJ45H0R9,2024,Hyundai,Crew Cab Pickup,4,Black,Automatic,19002,22498,22498,Gray,FWD,Gasoline Fuel,22,26,5
New,E43MCB4W5W4MNK9U8,2020,Nissan,2dr Car,2,Gray,Manual,0,22498,22498,White,RWD,Gasoline Fuel,17,26,2
New,HD5NY1RXVUE9741XA,2019,Jeep,Sport Utility,4,Brown,Automatic,0,22498,22498,White,4WD,Gasoline Fuel,18,25,5
Used,GNMAC6MMY9FZ7VDSZ,2020,Land Rover,Sport Utility,4,Black,Automatic,33494,22498,22498,Black,4WD,Gasoline Fuel,19,24,5
Used,AM8PD6L3C1RVL47K7,2017,Mercedes-Benz,Sport Utility,4,Black,Automatic,58991,22498,22498,Blue,AWD,Gasoline Fuel,22,27,5
Used,1GH8ZVUBYST7SS391,2022,MINI,Sport Utility,4,Black,Automatic,34403,22498,26795,Blue,FWD,Gasoline Fuel,24,33,5
Used,BTA00LC10Y6X1S3AH,2021,Hyundai,Sport Utility,4,Tan,Automatic,62398,22498,27103,Black,FWD,Gasoline Fuel,19,26,7
Used,1HYRU7JV1CJL94X2N,2021,Alfa Romeo,4dr Car,4,Black,Automatic,24170,22498,25086,White,RWD,Gasoline Fuel,24,33,5
Used,V3W0S4U5K3B642CNC,2020,Cadillac,Sport Utility,4,Black,Automatic,65316,22498,28111,Black,AWD,Gasoline Fuel,18,25,5
New,T6GA9L6EX3FSAGDEE,2024,Honda,4dr Car,4,Black,Variable,0,22498,25776,Blue,FWD,Gasoline Fuel,29,37,5
Used,SXTAKJVNE2G07XYCL,2023,Hyundai,4dr Car,4,Black,Automatic,6185,22498,24891,Red,FWD,Gasoline Fuel,28,36,5
New,41BYA68BJJHT68BS7,2024,Hyundai,Crew Cab Pickup,4,Black,Automatic,0,22498,28450,White,AWD,Gasoline Fuel,21,25,5
Used,5XPMV99ZGWDU2KZP4,2021,BMW,4dr Car,4,,Automatic,27036,22498,28855,Black,RWD,Gasoline Fuel,26,36,5
Used,C2KUTWVBZRUYPHJ0P,2020,Jeep,Convertible,4,Black,Automatic,72656,22498,25053,Teal,4WD,Gasoline Fuel,18,22,5
New,5RF2HVSG645DYKV0W,2019,Honda,"Mini-van, Passenger",4,Gray,Automatic,0,22498,26228,,FWD,Gasoline Fuel,19,28,8
New,D7C831NY69VXCZ7GP,2023,Dodge,4dr Car,4,Black,Automatic,0,22498,25789,Black,RWD,Gasoline Fuel,19,30,5
Used,5CJ44RFT9G2ZGE0W7,2024,Hyundai,Sport Utility,4,Gray,Automatic,4002,22498,25075,Gray,FWD,Gasoline Fuel,25,32,5
Used,SMVM36JDHDVHSLZPK,2024,Hyundai,Sport Utility,4,Black,Automatic,8722,22498,24700,Gray,FWD,Gasoline Fuel,25,32,5
Used,TSF5SBBM2A5VNXWDJ,2024,Hyundai,Sport Utility,4,Black,Automatic,11158,22498,24325,Gray,FWD,Gasoline Fuel,25,32,5
Used,R9U642KY41CG8M3F0,2024,Hyundai,Sport Utility,4,Gray,Automatic,14518,22498,24325,Black,FWD,Gasoline Fuel,25,32,5
Used,VP1W9S9LF20AD3HYD,2022,GMC,Extended Cab Pickup,2,Black,Automatic,27928,22498,24825,White,RWD,Gasoline Fuel,19,25,4
Used,R3UV4DPB5ND4GG3XA,2024,Hyundai,Sport Utility,4,Gray,Automatic,16643,22498,24025,White,AWD,Gasoline Fuel,23,29,5
New,VRZ3YW98FFDBA2EW2,2021,Toyota,Sport Utility,4,,Automatic,0,22498,23450,Black,FWD,Gasoline Fuel,27,35,5
Used,AJPXY8UXGMX4HLWXE,2021,Toyota,Extended Cab Pickup,4,,Automatic,47691,22498,22000,Gray,RWD,Gasoline Fuel,20,23,4
Used,D3CWWA6B48HUD1CL9,2023,Kia,Sport Utility,4,Black,Automatic,44470,22498,22650,Black,FWD,Gasoline Fuel,25,32,5
Used,ZG6FADV356LW8J49D,2020,Land Rover,Sport Utility,4,Black,Automatic,47940,22498,22950,Black,AWD,Gasoline Fuel,20,27,5
Used,JHS4HJ33UK406D7T6,2021,Honda,4dr Car,4,Black,Variable,32921,22498,26876,Gray,FWD,Gasoline Fuel,29,35,5
New,LS93GXN5YRE293GZY,2024,Nissan,4dr Car,4,,Variable,0,22498,23383,Black,FWD,Gasoline Fuel,30,38,5
New,3NVLJJESEM0P2UK08,2021,Ram,Crew Cab Pickup,4,Black,Automatic,0,22798,26248,Gray,RWD,Gasoline Fuel,15,22,6
Used,40P0UK8W7LM6195RB,2021,Ram,Crew Cab Pickup,4,Gray,Automatic,29903,22798,21650,White,RWD,Gasoline Fuel,17,25,6
Used,V6CH0YL6TLDMX6XLW,2018,Honda,4dr Car,4,Black,Automatic,49654,22798,23075,Black,FWD,Gasoline Fuel,22,32,5
Used,DDA512DAA60PS72RN,2020,Toyota,Extended Cab Pickup,4,,Automatic,38033,22798,21750,White,RWD,Gasoline Fuel,20,23,4
Used,M6Y16UJZ1J0R8ESBN,2023,Toyota,4dr Car,4,Black,Automatic,45112,22798,24900,Black,FWD,Gasoline Fuel,28,39,5
